"Time","avgCpuUtilization"
1703336595000,0.13187400190657514
1703336600000,0.13187400190657514
1703336605000,0.12786168344092058
1703336610000,0.12786168344092058
1703336615000,0.12786168344092058
1703336620000,0.12786168344092058
1703336625000,0.12330620760624622
1703336630000,0.12330620760624622
1703336635000,0.12330620760624622
1703336640000,0.12330620760624622
1703336645000,0.09423923952921105
1703336650000,0.09423923952921105
1703336655000,0.09423923952921105
1703336660000,0.09423923952921105
1703336665000,0.09246227174170649
1703336670000,0.09246227174170649
1703336675000,0.09246227174170649
1703336680000,0.09246227174170649
1703336685000,0.09261606736372166
1703336690000,0.09261606736372166
1703336695000,0.09261606736372166
1703336700000,0.09261606736372166
1703336705000,0.09694686159502723
1703336710000,0.09694686159502723
1703336715000,0.09694686159502723
1703336720000,0.09694686159502723
1703336725000,0.09772009328018587
1703336730000,0.09772009328018587
1703336735000,0.09772009328018587
1703336740000,0.09772009328018587
1703336745000,0.10125939399118415
1703336750000,0.10125939399118415
1703336755000,0.10125939399118415
1703336760000,0.10125939399118415
1703336765000,0.10737652667199131
1703336770000,0.10737652667199131
1703336775000,0.10737652667199131
1703336780000,0.10737652667199131
1703336785000,0.11606223843110641
1703336790000,0.11606223843110641
1703336795000,0.11606223843110641
1703336800000,0.11606223843110641
1703336805000,0.12415908021984176
1703336810000,0.12415908021984176
1703336815000,0.12415908021984176
1703336820000,0.12415908021984176
1703336825000,0.1321712968605013
1703336830000,0.1321712968605013
1703336835000,0.1321712968605013
1703336840000,0.1321712968605013
1703336845000,0.14409153975120922
1703336850000,0.14409153975120922
1703336855000,0.14409153975120922
1703336860000,0.14409153975120922
1703336865000,0.14849580815987276
1703336870000,0.14849580815987276
1703336875000,0.14849580815987276
1703336880000,0.14849580815987276
1703336885000,0.1563869141825863
1703336890000,0.1563869141825863
1703336895000,0.1563869141825863
1703336900000,0.1563869141825863
1703336905000,0.16654716812806702
1703336910000,0.16654716812806702
1703336915000,0.16654716812806702
1703336920000,0.16654716812806702
1703336925000,0.17033362615376144
1703336930000,0.17033362615376144
1703336935000,0.17033362615376144
1703336940000,0.17033362615376144
1703336945000,0.13328469612471713
1703336950000,0.13328469612471713
1703336955000,0.13328469612471713
1703336960000,0.13328469612471713
1703336965000,0.1379748708330583
1703336970000,0.1379748708330583
1703336975000,0.1379748708330583
1703336980000,0.1379748708330583
1703336985000,0.18766971936602747
1703336990000,0.18766971936602747
1703336995000,0.18766971936602747
1703337000000,0.18766971936602747
1703337005000,0.18944419211945998
1703337010000,0.18944419211945998
1703337015000,0.18944419211945998
1703337020000,0.18944419211945998
1703337025000,0.18963165238241547
1703337030000,0.18963165238241547
1703337035000,0.18963165238241547
1703337040000,0.18963165238241547
1703337045000,0.18839167222541586
1703337050000,0.18839167222541586
1703337055000,0.18839167222541586
1703337060000,0.18839167222541586
1703337065000,0.18579020872261945
1703337070000,0.18579020872261945
1703337075000,0.18579020872261945
1703337080000,0.18579020872261945
1703337085000,0.17822355372257345
1703337090000,0.17822355372257345
1703337095000,0.17822355372257345
1703337100000,0.17822355372257345
1703337105000,0.17567793482470018
1703337110000,0.17567793482470018
1703337115000,0.17567793482470018
1703337120000,0.17567793482470018
1703337125000,0.16728919865074698
1703337130000,0.16728919865074698
1703337135000,0.16728919865074698
1703337140000,0.16728919865074698
1703337145000,0.15742997265272798
1703337150000,0.15742997265272798
1703337155000,0.15742997265272798
1703337160000,0.15742997265272798
1703337165000,0.15121751348233842
1703337170000,0.15121751348233842
1703337175000,0.15121751348233842
1703337180000,0.15121751348233842
1703337185000,0.144773965849345
1703337190000,0.144773965849345
1703337195000,0.144773965849345
1703337200000,0.144773965849345
1703337205000,0.15139732876016046
1703337210000,0.15139732876016046
1703337215000,0.15139732876016046
1703337220000,0.15139732876016046
1703337225000,0.15114839477204214
1703337230000,0.15114839477204214
1703337235000,0.15114839477204214
1703337240000,0.15114839477204214
1703337245000,0.11587142845070639
1703337250000,0.11587142845070639
1703337255000,0.11587142845070639
1703337260000,0.11587142845070639
1703337265000,0.10750428279814588
1703337270000,0.10750428279814588
1703337275000,0.10750428279814588
1703337280000,0.10750428279814588
1703337285000,0.14641340007348638
1703337290000,0.14641340007348638
1703337295000,0.14641340007348638
1703337300000,0.14641340007348638
1703337305000,0.09505214614735132
1703337310000,0.09505214614735132
1703337315000,0.09505214614735132
1703337320000,0.09505214614735132
1703337325000,0.13819267480187275
1703337330000,0.13819267480187275
1703337335000,0.13819267480187275
1703337340000,0.13819267480187275
1703337345000,0.07999797941215514
1703337350000,0.07999797941215514
1703337355000,0.07999797941215514
1703337360000,0.07999797941215514
1703337365000,0.13063698243252217
1703337370000,0.13063698243252217
1703337375000,0.13063698243252217
1703337380000,0.13063698243252217
1703337385000,0.0725918733127016
1703337390000,0.0725918733127016
1703337395000,0.0725918733127016
1703337400000,0.0725918733127016
1703337405000,0.07592461912499526
1703337410000,0.07592461912499526
1703337415000,0.07592461912499526
1703337420000,0.07592461912499526
1703337425000,0.07567722832348056
1703337430000,0.07567722832348056
1703337435000,0.07567722832348056
1703337440000,0.07567722832348056
1703337445000,0.1144756425152913
1703337450000,0.1144756425152913
1703337455000,0.1144756425152913
1703337460000,0.1144756425152913
1703337465000,0.07625387603518649
1703337470000,0.07625387603518649
1703337475000,0.07625387603518649
1703337480000,0.07625387603518649

